type	by	post_id	subcategory	category_new	category	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	comments_retrieved	comments_base	comments_replies	comment_likes_count	rea_LOVE	rea_WOW	rea_HAHA	rea_SAD	rea_ANGRY	rea_THANKFUL
link	post_page_25604775729	25604775729_10156768031050730	Schicksal	Alltag/Gesundheit/Verbraucher	Gesellschaft/Ethik/Politik	https://www.facebook.com/bild/posts/10156768031050730	Alle verfügbaren Rettungskräfte sind im Einsatz  die Polizei spricht von einem „erheblichen Vorfall“.	https://external.xx.fbcdn.net/safe_image.php?d=AQBOP_5wvINbc2KA&w=130&h=130&url=http%3A%2F%2Fbilder.bild.de%2Ffotos%2Fganzes-haus-zerstoert-riesige-explosion-in-england-200708511-54930616%2FBild%2F4.bild.jpg&cfs=1&_nc_hash=AQDokM-FW0Y3rvDI	https://external.xx.fbcdn.net/safe_image.php?d=AQCqQ09yuYV_hq4V&url=http%3A%2F%2Fbilder.bild.de%2Ffotos%2Fganzes-haus-zerstoert-riesige-explosion-in-england-200708511-54930616%2FBild%2F4.bild.jpg&_nc_hash=AQCfUMCT08jIOYk-	http://www.bild.de/news/ausland/explosion/in-der-britischen-stadt-leicester-54930502.bild.html	bild.de	2018-02-25T21:23:00+0000	1519593780	2018-02-25 22:23:00	53	4	137	14	155	3	2	1	1	0	34	0	50	0	0
link	post_page_25604775729	25604775729_10156756270545730		Alltag/Gesundheit/Verbraucher	Alltag/Skurriles	https://www.facebook.com/bild/posts/10156756270545730	„Es war unglaublich  den aufregendsten Moment meines Lebens mit unseren Zuhörern zu teilen.“ Die durften sogar den Namen des Kindes bestimmen!	https://external.xx.fbcdn.net/safe_image.php?d=AQDx_f60WQI_6XxQ&w=130&h=130&url=http%3A%2F%2Fbilder.bild.de%2Ffotos%2Fcassiday-proctor-liegt-im-krankenhausbett-und-haelt-ihr-baby-im-arm-200704520-54896434%2FBild%2F2.bild.jpg&cfs=1&sx=560&sy=0&sw=720&sh=720&_nc_hash=AQAsYd9FJ68PRpmh	https://external.xx.fbcdn.net/safe_image.php?d=AQCqeF_xgriCEtxv&url=http%3A%2F%2Fbilder.bild.de%2Ffotos%2Fcassiday-proctor-liegt-im-krankenhausbett-und-haelt-ihr-baby-im-arm-200704520-54896434%2FBild%2F2.bild.jpg&_nc_hash=AQBQwLtUANnwBeJW	http://www.bild.de/news/ausland/geburt/radio-moderatorin-bekommt-baby-live-54894682.bild.html	bild.de	2018-02-22T14:02:00+0000	1519308120	2018-02-22 15:02:00	28	37	58	4	99	33	24	9	143	2	4	7	2	15	0
link	post_page_25604775729	25604775729_10156765997560730		Alltag/Gesundheit/Verbraucher	Alltag/Skurriles	https://www.facebook.com/bild/posts/10156765997560730	Jetzt hat die Schule sogar schon Spenden-Angebote für Computer bekommen <3	https://external.xx.fbcdn.net/safe_image.php?d=AQDa8OekYK8yz3bz&w=130&h=130&url=http%3A%2F%2Fbilder.bild.de%2Ffotos%2Fowura-kwadwo-200707359-54921914%2FBild%2F2.bild.jpg&cfs=1&_nc_hash=AQD1HdBUspCbn7_s	https://external.xx.fbcdn.net/safe_image.php?d=AQD86nOC3sggMSgx&url=http%3A%2F%2Fbilder.bild.de%2Ffotos%2Fowura-kwadwo-200707359-54921914%2FBild%2F2.bild.jpg&_nc_hash=AQD7IitZZX7stYlx	http://www.bild.de/news/ausland/ghana/so-bringt-ein-lehrer-schuelern-windows-bei-54920864.bild.html	bild.de	2018-02-25T07:53:00+0000	1519545180	2018-02-25 08:53:00	265	60	303	9	372	58	26	32	261	17	15	5	1	0	0
link	post_page_25604775729	25604775729_10156752759460730	Schicksal	Alltag/Gesundheit/Verbraucher	Straftat	https://www.facebook.com/bild/posts/10156752759460730	Verwandte fanden die 17-Jährige leblos auf dem Boden – mit geschmolzenen Kopfhörern in den Ohren!	https://external.xx.fbcdn.net/safe_image.php?d=AQC_IamOogZzeVRO&w=130&h=130&url=http%3A%2F%2Fbilder.bild.de%2Ffotos%2Fohrstoepsel-beim-laden-drin-stromschlag-toetet-handy-nutzerin-17-200703089-54882796%2FBild%2F2.bild.jpg&cfs=1&_nc_hash=AQBTiW6sVEW9uCDP	https://external.xx.fbcdn.net/safe_image.php?d=AQBFP5UG0SbF3eEB&url=http%3A%2F%2Fbilder.bild.de%2Ffotos%2Fohrstoepsel-beim-laden-drin-stromschlag-toetet-handy-nutzerin-17-200703089-54882796%2FBild%2F2.bild.jpg&_nc_hash=AQB-XmACLhGLGvjZ	http://www.bild.de/news/ausland/handy-modelle/smartphone-lud-stromschlag-brasilianerin-tot-54881568.bild.html	bild.de	2018-02-21T15:16:00+0000	1519226160	2018-02-21 16:16:00	176	291	602	326	1219	282	128	154	562	0	147	13	262	4	0
link	post_page_25604775729	25604775729_10156763274795730		Alltag/Gesundheit/Verbraucher	Alltag/Skurriles	https://www.facebook.com/bild/posts/10156763274795730	Die Grippewelle hat einen neuen Höhepunkt erreicht! Wo die Grippe-Viren am aktivsten sind:	https://external.xx.fbcdn.net/safe_image.php?d=AQAuJbODOEgZhWai&w=130&h=130&url=http%3A%2F%2Fbilder.bild.de%2Ffotos%2Fdie-grippewelle-verlangt-vorsichtsmassnahmen-auch-in-arzt-praxen-eine-sprechstundenhilfe-traegt-einen--200706748-54916908%2FBild%2F2.bild.jpg&cfs=1&sx=0&sy=0&sw=720&sh=720&_nc_hash=AQDBQ59lR10HgrrX	https://external.xx.fbcdn.net/safe_image.php?d=AQBrK0k5PVrSHoUD&url=http%3A%2F%2Fbilder.bild.de%2Ffotos%2Fdie-grippewelle-verlangt-vorsichtsmassnahmen-auch-in-arzt-praxen-eine-sprechstundenhilfe-traegt-einen--200706748-54916908%2FBild%2F2.bild.jpg&_nc_hash=AQBhe3tiUobQC-DO	http://www.bild.de/news/inland/grippewelle/nach-influenza-infektionen-schon-136-grippe-tote-in-deutschland-54916432.bild.html	bild.de	2018-02-24T12:33:00+0000	1519475580	2018-02-24 13:33:00	208	264	742	492	1498	244	124	120	477	1	210	1	312	10	0
link	post_page_25604775729	25604775729_10156753072895730	Wetter	Alltag/Gesundheit/Verbraucher	Alltag/Skurriles	https://www.facebook.com/bild/posts/10156753072895730	Bis zu -24 Grad!!!! 😱	https://scontent.xx.fbcdn.net/v/t39.2147-6/c50.0.130.130/p130x130/27808917_10156753066270730_5644679331616653312_n.jpg?oh=5e2a2524971f66280cacdfcab629fba1&oe=5B118576	https://scontent.xx.fbcdn.net/v/t39.2147-6/27808917_10156753066270730_5644679331616653312_n.jpg?oh=bac8bc2c6d9bc99d89729cd13ea003ea&oe=5B471561	http://www.bild.de/news/inland/kaeltewelle/russen-peitsche-bringt-uns-dauerfrost-54881162.bild.html	bild.de	2018-02-21T16:16:00+0000	1519229760	2018-02-21 17:16:00	2120	2302	3868	1966	8136	2234	1325	909	1835	92	998	111	400	147	0
link	post_page_25604775729	25604775729_10156759940250730	Wetter	Alltag/Gesundheit/Verbraucher	Alltag/Skurriles	https://www.facebook.com/bild/posts/10156759940250730	Jetzt kommt der Winter ganz bitter: bis zu -26 Grad  Dauerfrost und Sturmböen. Länger als eine halbe Stunde solltet ihr nicht draußen sein  Kinder sogar noch kürzer  sonst kann das ernsthafte Folgen für eure Gesundheit haben.	https://external.xx.fbcdn.net/safe_image.php?d=AQCzK2I2ZPMWAw8w&w=130&h=130&url=http%3A%2F%2Fbilder.bild.de%2Ffotos%2Feiswind-kann-zu-erfrierungen-fuehren--200673631-54908542%2FBild%2F2.bild.jpg&cfs=1&_nc_hash=AQAZvUeY8kamkbIe	https://external.xx.fbcdn.net/safe_image.php?d=AQAVIXTQgjCFtrEQ&url=http%3A%2F%2Fbilder.bild.de%2Ffotos%2Feiswind-kann-zu-erfrierungen-fuehren--200673631-54908542%2FBild%2F2.bild.jpg&_nc_hash=AQCBPtA6bpYXbvHj	http://www.bild.de/news/inland/kaeltewelle/wetter-experte-eiswind-kann-zu-erfrierungen-fuehren-54905448.bild.html	bild.de	2018-02-23T15:03:00+0000	1519398180	2018-02-23 16:03:00	964	1688	1759	2467	5914	1657	1002	655	1811	13	571	114	59	38	0
link	post_page_25604775729	25604775729_10156766245360730		Alltag/Gesundheit/Verbraucher	Gesellschaft/Ethik/Politik	https://www.facebook.com/bild/posts/10156766245360730	Sogar ein Politiker machte bei der Wahl mit 😏	https://external.xx.fbcdn.net/safe_image.php?d=AQDy7tSc1KBeiv00&w=130&h=130&url=http%3A%2F%2Fbilder.bild.de%2Ffotos%2Fanahita-rehbein-ist-miss-germany-2018-200707461-54922582%2FBild%2F2.bild.jpg&cfs=1&sx=497&sy=0&sw=720&sh=720&_nc_hash=AQAlFTVPc5OzxOAN	https://external.xx.fbcdn.net/safe_image.php?d=AQByIEUddY_jiV3v&url=http%3A%2F%2Fbilder.bild.de%2Ffotos%2Fanahita-rehbein-ist-miss-germany-2018-200707461-54922582%2FBild%2F2.bild.jpg&_nc_hash=AQBsgB_idWzyw7aY	http://www.bild.de/news/inland/miss-germany/gekuert-im-europapark-rust-54922324.bild.html	bild.de	2018-02-25T10:53:00+0000	1519555980	2018-02-25 11:53:00	431	266	502	16	784	243	89	154	1836	3	8	55	3	2	0
link	post_page_25604775729	25604775729_10156766190865730	Schicksal	Alltag/Gesundheit/Verbraucher	Straftat	https://www.facebook.com/bild/posts/10156766190865730	Einer von ihnen wollte seiner Ehefrau helfen  die den Crash verursachte …	https://external.xx.fbcdn.net/safe_image.php?d=AQDHUvBISyvP5oNL&w=130&h=130&url=http%3A%2F%2Fbilder.bild.de%2Ffotos%2Funfall-auf-a70-ersthelfer-rennen-auf-autobahn--totgefahren--200707512-54922982%2FBild%2F2.bild.jpg&cfs=1&_nc_hash=AQDm9Pe3MCjB7RYR	https://external.xx.fbcdn.net/safe_image.php?d=AQC7gIFXtZJGlD8E&url=http%3A%2F%2Fbilder.bild.de%2Ffotos%2Funfall-auf-a70-ersthelfer-rennen-auf-autobahn--totgefahren--200707512-54922982%2FBild%2F2.bild.jpg&_nc_hash=AQDrm3zpxurv0xY7	http://www.bild.de/news/inland/unfaelle-mit-todesfolge/zwei-ersthelfer-sterben-bayern-schweinfurt-autobahn-70-54922980.bild.html	bild.de	2018-02-25T10:23:00+0000	1519554180	2018-02-25 11:23:00	131	76	643	63	782	72	36	36	276	2	31	0	466	13	0
link	post_page_25604775729	25604775729_10156751981710730		Alltag/Gesundheit/Verbraucher	Gesellschaft/Ethik/Politik	https://www.facebook.com/bild/posts/10156751981710730	Es geht um den „chef select Blätterteig  275g“ von Lidl Deutschland.	https://external.xx.fbcdn.net/safe_image.php?d=AQBQu1QiikmOQ19o&w=130&h=130&url=http%3A%2F%2Fbilder.bild.de%2Ffotos%2Flidl-rueckruf-metallteile-im-blaetterteig--5-bundeslaender-betroffen-200702964-54881396%2FBild%2F2.bild.jpg&cfs=1&_nc_hash=AQAvac3Z1ZXRlnt-	https://external.xx.fbcdn.net/safe_image.php?d=AQBE5H2uTW5gPof2&url=http%3A%2F%2Fbilder.bild.de%2Ffotos%2Flidl-rueckruf-metallteile-im-blaetterteig--5-bundeslaender-betroffen-200702964-54881396%2FBild%2F2.bild.jpg&_nc_hash=AQCDvIBmqsQU_I5c	http://www.bild.de/ratgeber/2018/lidl/ruft-blaetterteig-zurueck-metallteile-54881146.bild.html	bild.de	2018-02-21T08:44:00+0000	1519202640	2018-02-21 09:44:00	18	6	30	89	125	6	5	1	0	0	6	0	0	6	0
link	post_page_25604775729	25604775729_10156756791200730		Alltag/Gesundheit/Verbraucher	Alltag/Skurriles	https://www.facebook.com/bild/posts/10156756791200730	Wer jeden Tag Stuhlgang hat  kann sich glücklich schätzen. Leider ist das bei den meisten nicht so. Doch ab wann muss man sich Sorgen um seine Gesundheit machen?	https://external.xx.fbcdn.net/safe_image.php?d=AQA-_-vbvyAuiQZo&w=130&h=130&url=http%3A%2F%2Fbilder.bild.de%2Ffotos%2Fwann-wird-ausbleibender-toilettengang-gefaehrlich--51597642-54895120%2FBild%2F5.bild.jpg&cfs=1&sx=211&sy=0&sw=720&sh=720&_nc_hash=AQBrqOnqqgAZ5xJn	https://external.xx.fbcdn.net/safe_image.php?d=AQD0gk_esqfNqEsO&url=http%3A%2F%2Fbilder.bild.de%2Ffotos%2Fwann-wird-ausbleibender-toilettengang-gefaehrlich--51597642-54895120%2FBild%2F5.bild.jpg&_nc_hash=AQCN2Ygvy7DJqxJs	http://www.bild.de/ratgeber/evergreen/darm/alltagsfrage-verdauung-wieviele-tage-ohne-toilette-54894568.bild.html	bild.de	2018-02-22T20:33:00+0000	1519331580	2018-02-22 21:33:00	91	159	124	10	293	155	112	43	118	1	9	23	0	0	0
link	post_page_25604775729	25604775729_10156756779185730	Schicksal	Alltag/Gesundheit/Verbraucher	Alltag/Skurriles	https://www.facebook.com/bild/posts/10156756779185730	Der Tumor war schon größer als der eigene Kopf des Patienten  hatte ihn blind gemacht. Vorher-Nachher-Bilder zeigen das immense Ausmaß des Riesengeschwürs.	https://external.xx.fbcdn.net/safe_image.php?d=AQBOwWwkcprkmiTX&w=130&h=130&url=http%3A%2F%2Fbilder.bild.de%2Ffotos%2Fbilder-des-hirn-scans-des-patienten-200704949-54900126%2FBild%2F3.bild.jpg&cfs=1&sx=0&sy=0&sw=720&sh=720&_nc_hash=AQDYvtL41g19PKeM	https://external.xx.fbcdn.net/safe_image.php?d=AQCB78jUj78-zt3n&url=http%3A%2F%2Fbilder.bild.de%2Ffotos%2Fbilder-des-hirn-scans-des-patienten-200704949-54900126%2FBild%2F3.bild.jpg&_nc_hash=AQDLJdmPclftU5yi	http://www.bild.de/ratgeber/gesundheit/gehirntumor-entfernung/schwerster-hirntumor-weltweit-entfernt-indien-knapp-zwei-kilo-54900234.bild.html	bild.de	2018-02-22T20:03:00+0000	1519329780	2018-02-22 21:03:00	142	23	246	14	283	23	5	18	47	0	77	0	26	1	0
link	post_page_25604775729	25604775729_10156767261030730		Alltag/Gesundheit/Verbraucher	Alltag/Skurriles	https://www.facebook.com/bild/posts/10156767261030730	Schulkinder nutzen soziale Netzwerke im Alltag: Nicht selten zum Ärger der Eltern und Lehrer!	https://external.xx.fbcdn.net/safe_image.php?d=AQCZAVvS9t3gQ5gt&w=130&h=130&url=http%3A%2F%2Fbilder.bild.de%2Ffotos%2Fneue-studie--bessere-schulnoten-dank-social-media-200707704-54924690%2FBild%2F2.bild.jpg&cfs=1&sx=57&sy=0&sw=720&sh=720&_nc_hash=AQBw7t-oAQLCCRjB	https://external.xx.fbcdn.net/safe_image.php?d=AQDYWLGmwmFxA3lO&url=http%3A%2F%2Fbilder.bild.de%2Ffotos%2Fneue-studie--bessere-schulnoten-dank-social-media-200707704-54924690%2FBild%2F2.bild.jpg&_nc_hash=AQA83PV2iz4cl1l_	http://www.bild.de/ratgeber/kind-familie/social-media/bessere-noten-dank-social-media-54924234.bild.html	bild.de	2018-02-26T00:23:00+0000	1519604580	2018-02-26 01:23:00	13	22	21	0	43	20	16	4	21	0	2	6	0	0	0
link	post_page_25604775729	25604775729_10156761216535730		Alltag/Gesundheit/Verbraucher	Gesellschaft/Ethik/Politik	https://www.facebook.com/bild/posts/10156761216535730	Ganz ehrlich  kaum einer ist doch wirklich mit seiner Bank zufrieden  ist aber nur zu faul zum Wechseln. Dabei geht es so einfach!	https://scontent.xx.fbcdn.net/v/t39.2147-6/c80.0.130.130/p130x130/28418726_10156761208490730_8863041185711652864_n.jpg?oh=0038729a1bafca66e4efd4d594d57798&oe=5B4C9B80	https://scontent.xx.fbcdn.net/v/t39.2147-6/28418726_10156761208490730_8863041185711652864_n.jpg?oh=00fafeba7ba09f55fea2452af6d836a7&oe=5B163BFE	http://www.bild.de/ratgeber/leben-und-wissen-verbraucherportal/girokonto/bankwechsel-53259366.bild.html	bild.de	2018-02-23T22:03:00+0000	1519423380	2018-02-23 23:03:00	68	12	72	5	89	12	9	3	12	0	0	4	0	0	0
link	post_page_25604775729	25604775729_10156757393660730		Alltag/Gesundheit/Verbraucher	Alltag/Skurriles	https://www.facebook.com/bild/posts/10156757393660730	Heiße Konkurrenz für Jennifer Lopez und Kim Kardashian West.	https://scontent.xx.fbcdn.net/v/t39.2147-6/c50.0.130.130/p130x130/27699363_10156757388780730_5714481917500325888_n.jpg?oh=2b95398e2b11a36ef83fec685a7515c9&oe=5B42F68A	https://scontent.xx.fbcdn.net/v/t39.2147-6/27699363_10156757388780730_5714481917500325888_n.jpg?oh=2b53e7f1adb7ab1c05b2fbf143d33063&oe=5B3E4B9D	http://www.bild.de/ratgeber/leben-und-wissen-verbraucherportal/unfallversicherung/weibliche-reize-versichern-54894728.bild.html	bild.de	2018-02-23T01:33:00+0000	1519349580	2018-02-23 02:33:00	232	50	278	10	338	40	27	13	65	7	16	21	0	2	0
link	post_page_25604775729	25604775729_10156752742230730		Alltag/Gesundheit/Verbraucher	Alltag/Skurriles	https://www.facebook.com/bild/posts/10156752742230730	Tabs mit Multi-Gel könnt ihr euch sparen!	https://external.xx.fbcdn.net/safe_image.php?d=AQBoQFwSyWKz7cYQ&w=130&h=130&url=http%3A%2F%2Fbilder.bild.de%2Ffotos%2Fgeschirrspueltabs-im-test-44817699-54876628%2FBild%2F2.bild.jpg&cfs=1&_nc_hash=AQBkMDEWubnF0VHC	https://external.xx.fbcdn.net/safe_image.php?d=AQBipNxok628cHGO&url=http%3A%2F%2Fbilder.bild.de%2Ffotos%2Fgeschirrspueltabs-im-test-44817699-54876628%2FBild%2F2.bild.jpg&_nc_hash=AQAb8no9LLQhcYYH	http://www.bild.de/ratgeber/verbrauchertipps/stiftung-warentest/geschirrspueltabs-im-test-54875270.bild.html	bild.de	2018-02-21T15:46:00+0000	1519227960	2018-02-21 16:46:00	367	321	391	174	886	315	240	75	143	0	17	6	1	0	0
link	post_page_25604775729	25604775729_10156766103940730	Schicksal	Alltag/Gesundheit/Verbraucher	Alltag/Skurriles	https://www.facebook.com/bild/posts/10156766103940730	Am Vormittag überschlug sich ein Lkw auf der A10 bei Oberkrämer (Oberhavel). Augenzeugen zufolge gab es Hunderte Gaffer.	https://external.xx.fbcdn.net/safe_image.php?d=AQDygIWWPibKkHa_&w=130&h=130&url=http%3A%2F%2Fbilder.bild.de%2Ffotos%2Ffeuerwehrleute-halten-das-plakat-an-der-a10-gegen-die-gaffer-hoch-200707377-54923124%2FBild%2F2.bild.jpg&cfs=1&sx=560&sy=0&sw=720&sh=720&_nc_hash=AQCx-iKIOwtRYCSE	https://external.xx.fbcdn.net/safe_image.php?d=AQC1LRLoZrRCTvEI&url=http%3A%2F%2Fbilder.bild.de%2Ffotos%2Ffeuerwehrleute-halten-das-plakat-an-der-a10-gegen-die-gaffer-hoch-200707377-54923124%2FBild%2F2.bild.jpg&_nc_hash=AQDf1Bk83hOH91BE	http://www.bild.de/regional/berlin/gaffer/feuerwehr-haelt-banner-gegen-gaffer-hoch-54923066.bild.html	bild.de	2018-02-25T08:53:29+0000	1519548809	2018-02-25 09:53:29	969	125	1071	155	1351	119	56	63	201	26	2	3	9	62	0
link	post_page_25604775729	25604775729_10156760029450730	Schicksal	Alltag/Gesundheit/Verbraucher	Straftat	https://www.facebook.com/bild/posts/10156760029450730	Die 23-Jährige ist eine von nur 50 Menschen weltweit  die unter der Krankheit leiden. „Es ging schon mit der Geburt los.” So klingt es  wenn Hannahs Mutter anfängt die Leidensgeschichte ihrer Tochter zu erzählen.	https://external.xx.fbcdn.net/safe_image.php?d=AQD36ppeSyD47eB_&w=130&h=130&url=http%3A%2F%2Fbilder.bild.de%2Ffotos%2Fdie-23-jaehrige-berlinerin-leidet-an-einem-aeusserst-seltenen-gen-defekt-200705660-54906740%2FBild%2F3.bild.jpg&cfs=1&_nc_hash=AQDW-eiWiPv-9qV3	https://external.xx.fbcdn.net/safe_image.php?d=AQAumk6MAij8mqfc&url=http%3A%2F%2Fbilder.bild.de%2Ffotos%2Fdie-23-jaehrige-berlinerin-leidet-an-einem-aeusserst-seltenen-gen-defekt-200705660-54906740%2FBild%2F3.bild.jpg&_nc_hash=AQC75fAHhAAgZHTE	http://www.bild.de/regional/berlin/krankheiten/berlinerin-leidet-an-seltener-krankheit-54906658.bild.html	bild.de	2018-02-23T16:03:00+0000	1519401780	2018-02-23 17:03:00	177	142	394	35	571	135	85	50	402	5	49	6	156	1	0
link	post_page_25604775729	25604775729_10156753173465730		Alltag/Gesundheit/Verbraucher	Alltag/Skurriles	https://www.facebook.com/bild/posts/10156753173465730	Alles  was Chef Sven Sterz wollte  waren zwei neue Azubis. Was er bekam: Deutschlandweite Bekanntheit.	https://external.xx.fbcdn.net/safe_image.php?d=AQDvlwpRJw5JkAlL&w=130&h=130&url=http%3A%2F%2Fbilder.bild.de%2Ffotos%2Fglasermeister-sven-sterz-verliest-die-konditionen-seines-angebots-cool-vor-dem-scherbenhaufen-den-er-200703360-54885788%2FBild%2F2.bild.jpg&cfs=1&sx=531&sy=0&sw=720&sh=720&_nc_hash=AQB31wFenMVZhH1B	https://external.xx.fbcdn.net/safe_image.php?d=AQC6YGpdr67Cp9cv&url=http%3A%2F%2Fbilder.bild.de%2Ffotos%2Fglasermeister-sven-sterz-verliest-die-konditionen-seines-angebots-cool-vor-dem-scherbenhaufen-den-er-200703360-54885788%2FBild%2F2.bild.jpg&_nc_hash=AQCYDAAtAOK32CZU	http://www.bild.de/regional/bremen/viral/glaserei-landet-online-hit-bei-azubi-suche-54884376.bild.html	bild.de	2018-02-21T18:46:00+0000	1519238760	2018-02-21 19:46:00	1700	71	1811	67	1949	69	47	22	240	32	10	65	4	0	0
link	post_page_25604775729	25604775729_10156764120940730	Schicksal	Alltag/Gesundheit/Verbraucher	Alltag/Skurriles	https://www.facebook.com/bild/posts/10156764120940730	Der Audifahrer konnte nicht mehr ausweichen  rammte in den einen quer stehenden Truck. Sein Auto wurde auf ein Feld katapultiert.	https://external.xx.fbcdn.net/safe_image.php?d=AQB7OdBOwsG6hpDF&w=130&h=130&url=http%3A%2F%2Fbilder.bild.de%2Ffotos%2Fretter-befreiten-schwer-verletzte-insassen-aus-dem-fahrzeug-200706857-54917704%2FBild%2F2.bild.jpg&cfs=1&sx=84&sy=0&sw=720&sh=720&_nc_hash=AQA_Aiy7tavLeJxQ	https://external.xx.fbcdn.net/safe_image.php?d=AQBzMlYjV8K0FSzw&url=http%3A%2F%2Fbilder.bild.de%2Ffotos%2Fretter-befreiten-schwer-verletzte-insassen-aus-dem-fahrzeug-200706857-54917704%2FBild%2F2.bild.jpg&_nc_hash=AQBJEQFtx-7WIRX-	http://www.bild.de/regional/chemnitz/verkehrsunfall/milchlaster-rammt-auto-54917684.bild.html	bild.de	2018-02-25T00:03:00+0000	1519516980	2018-02-25 01:03:00	56	16	128	19	163	16	10	6	25	0	24	0	48	0	0
link	post_page_25604775729	25604775729_10156757386545730		Alltag/Gesundheit/Verbraucher	Gesellschaft/Ethik/Politik	https://www.facebook.com/bild/posts/10156757386545730	Im Internet schwärmt der Ex-Rotlicht-„König“ von seiner neuen Liebe – und die ist ein komplett anderer Typ als seine Ex-Frau Sophia Vegas...	https://scontent.xx.fbcdn.net/v/t39.2147-6/c7.0.130.130/p130x130/27699345_10156757383515730_4126500579658694656_n.jpg?oh=d0c0519a19d171dbca41725f264e4ac4&oe=5B4B0DA1	https://scontent.xx.fbcdn.net/v/t39.2147-6/c0.0.516.371/p526x395/27699345_10156757383515730_4126500579658694656_n.jpg?oh=7dab13ab01910d711b9f6893976c4902&oe=5B490BAF	http://www.bild.de/regional/duesseldorf/bert-wollersheim/liebt-country-saengerin-54903254.bild.html	bild.de	2018-02-22T23:03:00+0000	1519340580	2018-02-23 00:03:00	57	50	85	2	137	45	27	18	87	1	4	23	0	0	0
link	post_page_25604775729	25604775729_10156764167905730	Schicksal	Alltag/Gesundheit/Verbraucher	Alltag/Skurriles	https://www.facebook.com/bild/posts/10156764167905730	Sein Schicksal ist echt berührend.	https://external.xx.fbcdn.net/safe_image.php?d=AQB4-KsANSWRTyI9&w=130&h=130&url=http%3A%2F%2Fbilder.bild.de%2Ffotos%2Fein-manager-an-seinem-dienstwagen-was-keiner-weiss-der-mann-auf-dem-foto-ist-ein-obdachloser-200706260-54912944%2FBild%2F2.bild.jpg&cfs=1&sx=470&sy=0&sw=720&sh=720&_nc_hash=AQBs3ZzVhokkXm-o	https://external.xx.fbcdn.net/safe_image.php?d=AQBChgDNH07Cr3v8&url=http%3A%2F%2Fbilder.bild.de%2Ffotos%2Fein-manager-an-seinem-dienstwagen-was-keiner-weiss-der-mann-auf-dem-foto-ist-ein-obdachloser-200706260-54912944%2FBild%2F2.bild.jpg&_nc_hash=AQDtqwpTy6MdmBHM	http://www.bild.de/regional/duesseldorf/obdachlos/obdachlose-als-manager-fotografiert-54912020.bild.html	bild.de	2018-02-25T05:03:00+0000	1519534980	2018-02-25 06:03:00	127	15	194	7	216	15	12	3	87	6	36	6	18	1	0
link	post_page_25604775729	25604775729_10156761242300730	Schicksal	Alltag/Gesundheit/Verbraucher	Alltag/Skurriles	https://www.facebook.com/bild/posts/10156761242300730	Zwei der verwickelten Autos waren teure Sportflitzer: ein Mercedes AMG C63 und ein Audi A8  der Tank des Lkw riss auf  mehrere Hundert Liter Diesel verteilten sich über der Fahrspur  drei Menschen wurden leicht verletzt. Doch der eigentliche Aufreger passierte danach!	https://external.xx.fbcdn.net/safe_image.php?d=AQDUXRWPekVPTyIw&w=130&h=130&url=http%3A%2F%2Fbilder.bild.de%2Ffotos%2Fder-urspruengliche-unfall-linke-seite-fuehrte-durch-neugierige-fahrer-auf-der-gegenfahrbahn-zu-einem-200705927-54912868%2FBild%2F2.bild.jpg&cfs=1&_nc_hash=AQA3xavTs6LvwQTs	https://external.xx.fbcdn.net/safe_image.php?d=AQAOVD3Q2yyfmwek&url=http%3A%2F%2Fbilder.bild.de%2Ffotos%2Fder-urspruengliche-unfall-linke-seite-fuehrte-durch-neugierige-fahrer-auf-der-gegenfahrbahn-zu-einem-200705927-54912868%2FBild%2F2.bild.jpg&_nc_hash=AQA8avKXhOq3yn0w	http://www.bild.de/regional/frankfurt/gaffer/gaffer-krachen-auf-a5-ineinander-54908522.bild.html	bild.de	2018-02-24T08:03:00+0000	1519459380	2018-02-24 09:03:00	147	94	421	78	593	78	51	27	249	1	9	64	18	182	0
link	post_page_25604775729	25604775729_10156763123105730	Tiere, Schicksal	Alltag/Gesundheit/Verbraucher	Alltag/Skurriles	https://www.facebook.com/bild/posts/10156763123105730	Die Schäferhündin galt seit einem halben Jahr als vermisst. 400 Kilometer streifte sie unentdeckt umher  ehe sie schwer verletzt und abgemagert von Rettungskräften endlich gefunden wurde. ❤️	https://scontent.xx.fbcdn.net/v/t39.2147-6/c50.0.130.130/p130x130/27699443_10156763117890730_5980553698378514432_n.jpg?oh=0c6f80e18778fc52e2724858d908dd3d&oe=5B0F4FB9	https://scontent.xx.fbcdn.net/v/t39.2147-6/27699443_10156763117890730_5980553698378514432_n.jpg?oh=bf974a207e5e3d6533eec3f5da4c8430&oe=5B05C5AE	http://www.bild.de/regional/frankfurt/schaeferhund/rapunzel-kommt-nach-hause-54916532.bild.html	bild.de	2018-02-24T11:04:16+0000	1519470256	2018-02-24 12:04:16	1019	79	1849	138	2066	79	60	19	214	583	16	0	231	0	0
