post_id,post_text,category,react_likes,react_love,react_haha,react_sad,react_wow,react_angry,number of comments,positive sent,negative sent,neutral sent,anger,fear,sad,happy,neutral,avg words in comments,median words in comments
25604775729_10156841433075730,Alle Züge fahren nach links – bis auf einen …,Alltag&Skurriles,103,0,15,1,1,0,50,18.0,28.0,54.0,6.0,6.0,4.0,24.0,60.0,5.92,5.0
25604775729_10156841684925730,Alle wussten  welche Gefahr von dem aggressiven Jungen ausgeht. Doch es passierte – nichts.,Gesellschaft/Ethik/Politik,76,0,11,49,85,327,245,22.857142857142858,41.224489795918366,35.91836734693877,12.244897959183673,16.3265306122449,19.183673469387756,10.612244897959183,41.63265306122449,19.489795918367346,10.0
25604775729_10156841704235730,Stell dir vor  in Russland sind Wahlen und der Sieger steht nicht fest … Undenkbar im Russland von Wladimir Putin. Man kann schon heute „gratulieren“.,Gesellschaft/Ethik/Politik,581,47,175,4,4,26,442,39.14027149321267,32.80542986425339,28.054298642533936,23.981900452488688,4.751131221719457,3.8461538461538463,31.900452488687783,35.52036199095023,24.88914027149321,13.0
25604775729_10156841712450730,Er erlebt hautnah mit  was in einer der größten deutschen Schlachtereien abläuft.,Gesellschaft/Ethik/Politik,166,0,4,57,16,93,118,22.033898305084747,38.983050847457626,38.983050847457626,15.254237288135593,5.084745762711864,5.932203389830509,24.576271186440678,49.152542372881356,13.55084745762712,10.0
25604775729_10156841719570730,Manchmal kennt Fan-Liebe einfach keine Grenzen. Das  Geschenk  hängt heute noch an seiner Wand ... 🙈,Alltag&Skurriles,49,0,62,0,10,1,40,27.5,40.0,32.5,10.0,5.0,5.0,50.0,30.0,10.3,9.0
25604775729_10156841740180730,Die Besitzer hatten den Überblick verloren  die Tiere vermehrten sich unkontrolliert.,Straftat,123,3,10,487,27,642,311,24.758842443729904,26.366559485530548,48.87459807073955,14.469453376205788,9.003215434083602,16.077170418006432,19.292604501607716,41.157556270096464,11.144694533762058,6.0
25604775729_10156841816350730,Hier soll gleich ein Wunder geschehen. Die Mutter Gottes soll in wenigen Minuten in Bayern erscheinen.,Alltag&Skurriles,39,3,135,2,4,8,111,27.92792792792793,37.83783783783784,34.234234234234236,32.432432432432435,8.108108108108109,4.504504504504505,19.81981981981982,35.13513513513514,13.54054054054054,10.0
25604775729_10156841901160730,In einigen Kulturen besteht der Aberglaube  dass die Körperteile von Menschen mit Albinismus magische Kräfte besitzen. Daher fürchten sie um ihr Leben  werden oft umgebracht.,Alltag&Skurriles,420,32,29,5,5,1,70,12.857142857142858,28.571428571428573,58.57142857142857,12.857142857142858,5.714285714285714,7.142857142857143,18.571428571428573,55.714285714285715,9.17142857142857,5.5
25604775729_10156842005810730,Sie stellen Recep Tayyip Erdoğans Offensive in Syrien auf die Klagebank – sogar verbotene Flaggen tauchen auf.,Gesellschaft/Ethik/Politik,736,24,128,9,10,182,838,18.973747016706444,44.74940334128878,36.27684964200478,24.58233890214797,7.279236276849642,1.909307875894988,17.541766109785204,48.68735083532219,20.60381861575179,12.0
25604775729_10156842071235730,90er-Kids aufgepasst: „Clarissa“ soll zurück ins TV kommen! Und Hauptdarstellerin Melissa Joan Hart spielt dann die Familien-Mutti. 👨‍👩‍👧‍👦,Alltag&Skurriles,650,48,3,0,41,0,107,21.49532710280374,8.411214953271028,70.09345794392523,0.0,3.7383177570093458,2.803738317757009,39.25233644859813,54.205607476635514,5.11214953271028,3.0
25604775729_10156842150955730,Mit Schlagstöcken und Pfefferspray... Man  man  man. 🙈,Straftat,339,4,169,25,18,234,348,25.57471264367816,27.298850574712645,47.12643678160919,12.35632183908046,4.597701149425287,7.471264367816092,32.18390804597701,43.39080459770115,11.772988505747126,7.0
25604775729_10156842293750730,Mehr als 200 Menschen kamen in Flensburg zur Gedenkfeier. Auch viele Flüchtlinge aus Syrien und Afghanistan waren dabei  um ein Zeichen zu setzen.,Alltag&Skurriles,219,7,7,269,4,151,873,28.06414662084765,47.766323024054984,24.169530355097365,27.033218785796105,9.049255441008018,15.807560137457045,9.851088201603666,38.258877434135165,28.014891179839633,20.0
25604775729_10156842344205730,Jetzt schon Riesen-Zoff in der GroKo. Hier wird scharf geschossen! 🤐,Alltag&Skurriles,1469,59,140,2,7,14,565,32.56637168141593,43.36283185840708,24.07079646017699,23.539823008849556,7.079646017699115,6.017699115044247,19.646017699115045,43.716814159292035,27.897345132743364,16.0
25604775729_10156842380075730,Sie verließ gegen 11 Uhr den Stand – und wurde seitdem nicht mehr gesehen.,Alltag&Skurriles,84,1,1,94,43,0,28,35.714285714285715,32.142857142857146,32.142857142857146,14.285714285714286,3.5714285714285716,14.285714285714286,25.0,42.857142857142854,18.928571428571427,13.0
25604775729_10156842640440730,Enden so die jahrelangen Pannen und Peinlichkeiten des Berliner Flughafens? 😳😳,Alltag&Skurriles,467,7,604,7,57,55,353,33.711048158640224,27.478753541076486,38.81019830028329,27.195467422096318,5.38243626062323,4.81586402266289,20.113314447592067,42.492917847025495,15.521246458923512,11.0
25604775729_10156842745805730,Der Mann  der Millionen Menschenleben kaltblütig auslöschen ließ  auf einem Buch über große Staatsmänner – gemacht für Kinder und Jugendliche!,Alltag&Skurriles,365,24,184,9,13,65,483,27.74327122153209,38.50931677018634,33.74741200828157,26.70807453416149,6.418219461697722,8.281573498964804,18.840579710144926,39.75155279503105,20.267080745341616,12.0
25604775729_10156842762510730,Falls sie eines Tages nicht mehr reden kann und sich in die Hose pinkelt  wird sie immerhin gut dabei aussehen. 💅,Alltag&Skurriles,69,1,12,0,1,2,23,30.434782608695652,26.08695652173913,43.47826086956522,21.73913043478261,8.695652173913043,0.0,13.043478260869565,56.52173913043478,14.652173913043478,6.0
25604775729_10156842790100730,Das Gras auf der anderen Seite ist immer grüner...,Liebe&Freundschaft,253,2,35,13,6,40,173,29.479768786127167,38.15028901734104,32.369942196531795,27.167630057803468,4.046242774566474,10.404624277456648,35.26011560693642,23.121387283236995,18.601156069364162,12.0
25604775729_10156842829790730,In Venezuela sind die Knackis einfach durch dieses Loch geklettert. Jetzt fahndet die Polizei mit den Fotos aller Entkommenen.,Alltag&Skurriles,223,1,75,0,34,3,33,12.121212121212121,24.242424242424242,63.63636363636363,15.151515151515152,0.0,3.0303030303030303,27.272727272727273,54.54545454545455,7.818181818181818,7.0
25604775729_10156842855590730,Es gibt Dinge  ohne die er einfach nicht verreisen kann. Zum Beispiel: Seine Klobrille. 🚽😁,Gesellschaft/Ethik/Politik,55,1,31,0,1,1,13,23.076923076923077,30.76923076923077,46.15384615384615,23.076923076923077,0.0,0.0,15.384615384615385,61.53846153846154,25.307692307692307,14.0
25604775729_10156842871565730,Zweite Runde auf dem TV-Parkett von Let s Dance – und für alle Fans vor dem Fernseher gab es ordentlich was zu Gucken. Und Lästern.,Alltag&Skurriles,314,1,29,1,3,8,181,27.07182320441989,43.646408839779006,29.281767955801104,35.35911602209945,3.314917127071823,8.287292817679559,27.624309392265193,25.414364640883978,17.337016574585636,13.0
25604775729_10156844264120730,Gleich zu Beginn des Recalls kracht es zwischen zwei Kandidaten ordentlich. Doch Dieter Bohlen ist zu Stelle …,Gesellschaft/Ethik/Politik,131,1,16,0,0,5,77,36.36363636363637,31.16883116883117,32.467532467532465,32.467532467532465,9.090909090909092,6.4935064935064934,27.272727272727273,24.675324675324674,17.22077922077922,12.0
25604775729_10156844273510730,Manche Geschichten kann man sich nicht ausdenken. So wie die Geschichte dieser Fotos!,Alltag&Skurriles,142,16,3,0,4,0,14,35.714285714285715,42.857142857142854,21.428571428571427,14.285714285714286,7.142857142857143,0.0,21.428571428571427,57.142857142857146,9.5,6.5
25604775729_10156844290310730,Das Kitz ist dehydriert  atmet schwer – seine Mutter wurde überfahren. Die Tierrettung sagt nur: „Erschießen Sie es.“ Doch das kann Familie Albjerg dem süßen Reh nicht antun.,Straftat,475,149,20,5,4,1,74,36.486486486486484,17.56756756756757,45.945945945945944,16.216216216216218,9.45945945945946,4.054054054054054,37.83783783783784,32.432432432432435,10.91891891891892,7.0
25604775729_10156844355890730,Es ist einer der gefährlichsten Einsätze der Bundeswehr: Mali. Der Kontingentführer Oberst Heisner (56) erklärt  wie seine Männer versuchen  die Lage dort zu stabilisieren – und was er von der AfD hält.,Gesellschaft/Ethik/Politik,149,3,78,1,3,13,336,31.547619047619047,41.666666666666664,26.785714285714285,25.892857142857142,11.607142857142858,5.654761904761905,16.964285714285715,39.88095238095238,21.946428571428573,16.0
25604775729_10156844373460730,Beim Geheimtraining von Bayer 04 Leverkusen blieb noch alles friedlich. Doch als am Abend mehr als 100 Kölner auf ihre Rivalen treffen  kracht es gewaltig!,Alltag&Skurriles,153,2,10,10,12,25,62,20.967741935483872,38.70967741935484,40.32258064516129,19.35483870967742,8.064516129032258,1.6129032258064515,25.806451612903224,45.16129032258065,13.483870967741936,8.5
25604775729_10156844378745730,Während es in Deutschland wieder eisig kalt ist  tankt dieser Serien-Star Sonne satt – und kann sich wirklich sehen lassen!,Alltag&Skurriles,64,0,1,0,1,0,34,26.470588235294116,20.58823529411765,52.94117647058823,5.882352941176471,5.882352941176471,11.764705882352942,26.470588235294116,50.0,6.411764705882353,4.0
25604775729_10156844406635730,Für ihren Einstand als Let s Dance-Moderatorin hatte Victoria Swarovski vergangene Woche jede Menge Kritik einstecken müssen. Doch an der Seite von Oliver Geißen war sie tatsächlich deutlich entspannter.,Alltag&Skurriles,101,2,7,1,1,2,62,41.935483870967744,22.580645161290324,35.483870967741936,19.35483870967742,3.225806451612903,8.064516129032258,32.25806451612903,37.096774193548384,13.548387096774194,7.0
25604775729_10156844497710730,In der Show von Florian Silbereisen überraschte vor allem mal wieder eine: Helene Fischer! In knappen Outfits wirbelte sie über die Bühne – und bot immer wieder einen Blick auf ihre knackige Kehrseite.,Gesellschaft/Ethik/Politik,1070,93,34,2,21,14,380,33.1578947368421,31.31578947368421,35.526315789473685,21.57894736842105,3.1578947368421053,4.473684210526316,36.578947368421055,34.21052631578947,15.123684210526315,9.0
25604775729_10156844524280730,Alles  was ich brauche: Sonntag  Sofa und DICH. (via Liebe ist),Liebe&Freundschaft,1131,120,7,5,0,0,995,14.170854271356784,4.321608040201005,81.50753768844221,0.7035175879396985,0.4020100502512563,1.5075376884422111,58.69346733668342,38.69346733668342,4.645226130653266,3.0
25604775729_10156844543500730,Das sind die kompetentesten und ehrlichsten Betriebe in Deutschland!,Gesellschaft/Ethik/Politik,64,1,5,0,1,0,23,30.434782608695652,17.391304347826086,52.17391304347826,21.73913043478261,0.0,0.0,26.08695652173913,52.17391304347826,11.826086956521738,12.0
25604775729_10156844590170730,Student Richard läuft unter Schock an der Unfallstelle auf und ab. Rettungskräfte versuchen  seine beste Freundin aus dem Auto  in dem auch er saß  zu ziehen. Doch es ist zu spät.,Straftat,100,0,0,357,11,0,19,21.05263157894737,57.89473684210526,21.05263157894737,15.789473684210526,10.526315789473685,26.31578947368421,5.2631578947368425,42.10526315789474,12.263157894736842,8.0
25604775729_10156844683975730,„Zehn Bier machen Männer schwul.“ So lautet die neue Erkenntnis von US-Forschern. Aber was ist da dran?,Alltag&Skurriles,173,1,207,1,4,1,2168,18.588560885608857,15.77490774907749,65.63653136531366,3.874538745387454,2.029520295202952,1.6605166051660516,44.603321033210335,47.83210332103321,7.118542435424354,6.0
25604775729_10156844692555730,Die Chemnitzer Polizei sucht nach dem 12-jährigen Leon W. – wer hat ihn gesehen? regional chemnitz chemnitz news zwoelf jaehriger leon wird vermisst,Alltag&Skurriles,148,0,1,357,34,5,96,32.291666666666664,43.75,23.958333333333332,10.416666666666666,13.541666666666666,19.791666666666668,10.416666666666666,45.833333333333336,13.65625,10.0
25604775729_10156844700935730,Ein 19-jähriger Wehrmachtssoldat zieht eine Offiziers-Uniform an und nutzt seine Macht gnadenlos aus. Das ist die wahre Geschichte des sadistischen Kriegsverbrechers hinter dem Film!,Gesellschaft/Ethik/Politik,580,4,3,7,55,36,248,17.741935483870968,23.387096774193548,58.87096774193548,10.887096774193548,4.838709677419355,4.032258064516129,22.580645161290324,57.66129032258065,9.65725806451613,5.0
25604775729_10156844714065730,Sie war schon „Miss Niedersachsen   „Miss Deutschland  und „Queen of the World Germany . Jetzt Katrin Meerjungfrau in Australien!,Alltag&Skurriles,248,4,18,0,7,0,38,7.894736842105263,36.8421052631579,55.26315789473684,5.2631578947368425,7.894736842105263,2.6315789473684212,44.73684210526316,39.473684210526315,8.81578947368421,8.5
25604775729_10156844768575730,Schauspieler Jochen Senf ist im Alter von 76 Jahren verstorben.,Alltag&Skurriles,25,0,0,94,10,0,53,33.9622641509434,33.9622641509434,32.075471698113205,26.41509433962264,1.8867924528301887,16.9811320754717,13.20754716981132,41.509433962264154,13.981132075471699,8.0
25604775729_10156844809105730,Ein 84-jähriger Mann suchte Rat bei seinem Hausarzt  nachdem er zum wiederholten Mal das Gleichgewicht verloren hatte. Außerdem fühlten sich sein linker Arm und das linke Bein manchmal taub an. Doch mit DER Diagnose hat er nicht gerechnet!,Straftat,272,3,18,73,354,0,153,22.875816993464053,23.529411764705884,53.59477124183007,9.803921568627452,6.5359477124183005,5.228758169934641,35.294117647058826,43.13725490196079,9.117647058823529,7.0
25604775729_10156844828810730,Die „Tatorte“-App zeigt  wo in Deutschland was passiert. Zum Beispiel: Kommt ein Mann auf die Polizeiwache und legt acht Millionen Euro auf den Tisch. Richtig  8 MILLIONEN EURO! „Hier  hab ich gefunden“. digital mobil apps tatorte polizei meldungen kurios,Alltag&Skurriles,29,0,0,0,0,0,15,6.666666666666667,46.666666666666664,46.666666666666664,6.666666666666667,0.0,6.666666666666667,33.333333333333336,53.333333333333336,8.733333333333333,9.0
25604775729_10156844866910730,Weil sie Julian Assange mehrfach in der ecuadorianischen Botschaft in London besuchte  will nun das FBI Pamela Anderson verhören. Dabei geht es auch um einen „Liebesbrief“.,Alltag&Skurriles,37,0,17,1,4,0,30,30.0,26.666666666666668,43.333333333333336,26.666666666666668,3.3333333333333335,0.0,16.666666666666668,53.333333333333336,14.9,9.5
25604775729_10156844933390730,Ein Mann behauptet jetzt  geschafft zu haben  was zahllose Experten vor ihm in vier Jahren nicht zustande brachten.,Alltag&Skurriles,1091,9,30,13,321,4,214,21.962616822429908,30.8411214953271,47.19626168224299,8.878504672897197,11.214953271028037,7.4766355140186915,20.093457943925234,52.33644859813084,16.42056074766355,10.0
25604775729_10156844967125730,Roger Federer ist Multi-Millionär – doch seine Kinder verdienen sich ihr Taschengeld selbst!,Gesellschaft/Ethik/Politik,506,10,7,0,1,0,16,43.75,25.0,31.25,6.25,0.0,6.25,50.0,37.5,11.4375,5.0
25604775729_10156844972010730,Dieser Hund sieht aus wie mehrere Hollywoodstars. 😂😂😂,Alltag&Skurriles,162,13,143,0,3,0,67,25.37313432835821,26.865671641791046,47.76119402985075,11.940298507462687,4.477611940298507,4.477611940298507,31.34328358208955,47.76119402985075,6.865671641791045,6.0
25604775729_10156844977450730,Da hat jemand aber nicht nachgedacht …,Alltag&Skurriles,75,0,45,0,1,0,23,26.08695652173913,43.47826086956522,30.434782608695652,13.043478260869565,13.043478260869565,4.3478260869565215,21.73913043478261,47.82608695652174,24.217391304347824,8.0
25604775729_10156844983445730,Ganz Deutschland friert bei Temperaturen unter null Grad  überall Unfälle  Sperrungen  Frost und Eis-Chaos. So lange müssen wir das noch aushalten.,Alltag&Skurriles,275,6,9,45,56,17,83,27.710843373493976,37.34939759036145,34.93975903614458,8.433734939759036,3.6144578313253013,12.048192771084338,33.734939759036145,42.16867469879518,15.325301204819278,11.0
25604775729_10156845025120730,Nach dem Giftanschlag kämpft der frühere Russen-Spion Sergej Skripal um sein Leben. „Wie immer ist Russland der Schuldige“  schimpft Agentin Chapman nun.,Alltag&Skurriles,206,5,27,1,12,3,88,19.318181818181817,44.31818181818182,36.36363636363637,14.772727272727273,11.363636363636363,6.818181818181818,32.95454545454545,34.09090909090909,15.068181818181818,10.5
25604775729_10156845069390730,Josef Uhlemann erfuhr erst mit 14 Jahren  wer er wirklich ist – und wer seine leibliche Mutter ist. Ab da änderte sich für ihn alles.,Straftat,403,11,2,155,38,1,56,30.357142857142858,44.642857142857146,25.0,26.785714285714285,0.0,16.071428571428573,33.92857142857143,23.214285714285715,17.214285714285715,14.0
25604775729_10156845079445730,Wer betrunken Auto fährt  zu schnell unterwegs ist oder andere Verkehrsverstöße begeht  dem drohen Bußgelder  Punkte und Fahrverbote. In diesen Ausnahmen ist es aber erlaubt!,Gesellschaft/Ethik/Politik,198,5,1,1,18,0,33,18.181818181818183,21.21212121212121,60.60606060606061,6.0606060606060606,6.0606060606060606,3.0303030303030303,24.242424242424242,60.60606060606061,7.9393939393939394,4.0
25604775729_10156845088220730,Es ist nicht das erste Mal in den letzten Wochen  dass Polizisten dem Beverly Hills 90210-Star zur Hilfe kommen mussten. unterhaltung leute tori spelling polizei muss ehekrach schlichten,Alltag&Skurriles,19,0,3,1,6,1,11,45.45454545454545,9.090909090909092,45.45454545454545,9.090909090909092,0.0,9.090909090909092,36.36363636363637,45.45454545454545,12.0,5.0
25604775729_10156845142965730,Früher war er Direktor der Gynäkologie in der Uni-Klinik Frankfurt  jetzt ist er Hobby-Maler. Seine Motive: nackte Frauen. regional frankfurt frankfurt am main die busenkunst des professors,Alltag&Skurriles,23,1,16,0,3,0,18,33.333333333333336,27.77777777777778,38.888888888888886,11.11111111111111,11.11111111111111,5.555555555555555,55.55555555555556,16.666666666666668,17.5,12.5
25604775729_10156845150375730,Heute  sieben Jahre nach Beginn des Krieges  sind knapp eine halbe Million Syrer tot  elf Millionen – 60 Prozent der Bevölkerung des Landes – auf der Flucht.,Alltag&Skurriles,133,3,29,519,2,123,1134,26.455026455026456,47.53086419753087,26.01410934744268,24.603174603174605,11.022927689594356,17.019400352733687,10.141093474426809,37.213403880070544,24.329805996472665,18.0
25604775729_10156845158775730,Das kannst du dir nicht ausdenken: Tim Knipping rammt ein Auto – das seines Mitspielers! Doch statt dem Bescheid zu sagen  fährt er einfach weg!,Alltag&Skurriles,86,1,77,1,10,1,76,13.157894736842104,18.42105263157895,68.42105263157895,7.894736842105263,3.9473684210526314,1.3157894736842106,42.10526315789474,44.73684210526316,5.894736842105263,5.0
25604775729_10156845181555730,Der irische Nationalfeiertag  an dem alle Welt ein bisschen grüner wird  geht auch an Promis nicht vorüber. Doch welcher Star kuschelt hier im grünen Outfit mit einem Baum? unterhaltung leute ratestar wer verkleidet sich am st patricks day,Alltag&Skurriles,30,0,3,0,0,0,22,13.636363636363637,18.181818181818183,68.18181818181819,13.636363636363637,4.545454545454546,0.0,36.36363636363637,45.45454545454545,8.363636363636363,8.5
25604775729_10156845190960730,Was zur Hölle … 😳😱,Alltag&Skurriles,472,6,12,189,521,4,407,12.039312039312039,20.884520884520885,67.07616707616708,6.6339066339066335,11.056511056511056,6.142506142506143,11.547911547911548,64.61916461916462,5.906633906633907,3.0
25604775729_10156845236815730,Ein Negativeintrag bei der Schufa kann das Leben extrem erschweren: Die Bank gibt keinen Kredit  der gewünschte Handyvertrag wird abgelehnt. Das rät in dem Fall ein Verbraucheranwalt:,Gesellschaft/Ethik/Politik,25,0,0,3,1,4,42,23.80952380952381,42.857142857142854,33.333333333333336,9.523809523809524,0.0,4.761904761904762,21.428571428571427,64.28571428571429,20.666666666666668,14.0
25604775729_10156845248900730,Der SPD-Mann sagt: Schluss mit Hartz IV! Und er hat einen interessanten Vorschlag  was es stattdessen geben sollte. politik inland hartz berlin buergermeister mueller will hartz iv abschaffen,Gesellschaft/Ethik/Politik,1966,23,192,10,36,190,796,29.522613065326635,42.462311557788944,28.015075376884422,17.33668341708543,3.8944723618090453,8.542713567839195,17.33668341708543,52.88944723618091,29.11934673366834,18.5
25604775729_10156845296885730,Nach ihrem verpatzten Auftakt bei Let s Dance wollte Victoria Swarovski alles richtig machen – mit Hilfe von Spickzetteln! Wer hätte gedacht  WAS sie sich alles aufgeschrieben hat?!,Gesellschaft/Ethik/Politik,123,5,19,0,0,2,65,26.153846153846153,32.30769230769231,41.53846153846154,21.53846153846154,1.5384615384615385,9.23076923076923,40.0,27.692307692307693,15.676923076923076,10.0
25604775729_10156845322595730,Die trägt man nicht einfach mal so weg …,Straftat,75,1,6,6,26,9,35,22.857142857142858,20.0,57.142857142857146,2.857142857142857,5.714285714285714,0.0,22.857142857142858,68.57142857142857,7.285714285714286,5.0
25604775729_10156845344085730,Die auffällige Limousine wurde bei einem Unfall schwer beschädigt. Sie gehörte mal einem großen Staatsmann.,Alltag&Skurriles,316,1,7,390,123,3,60,21.666666666666668,38.333333333333336,40.0,10.0,5.0,18.333333333333332,18.333333333333332,48.333333333333336,10.816666666666666,7.5
25604775729_10156845366740730,Die Sendung soll „Prin­cess of Leip­zig“ heißen. Der Star der Soap steht schon fest: Janine Pink (30).,Alltag&Skurriles,204,7,74,1,1,11,256,22.65625,26.953125,50.390625,16.015625,1.5625,3.90625,37.890625,40.625,10.75390625,7.0
25604775729_10156845500095730,Haben wir was vergessen?,Alltag&Skurriles,64,0,4,0,0,0,7,14.285714285714286,14.285714285714286,71.42857142857143,14.285714285714286,0.0,14.285714285714286,42.857142857142854,28.571428571428573,9.428571428571429,8.0
25604775729_10156845729375730,Präsidentschaftswahlen in Russland - Das Ergebnis live aus Moskau.,Alltag&Skurriles,47,13,18,0,1,2,89,37.07865168539326,33.70786516853933,29.213483146067414,16.853932584269664,10.112359550561798,2.247191011235955,35.95505617977528,34.831460674157306,18.674157303370787,12.0
25604775729_10156845747345730,Das sind ja rosige Aussichten. Wenn er uns trifft  wirkt die Energie von 80.000 Hiroshima-Bomben. news ausland nasa hammer programm gegen killer asteroid bennu,Alltag&Skurriles,1547,12,338,32,601,11,1138,31.195079086115992,26.625659050966608,42.1792618629174,7.469244288224956,8.963093145869948,6.854130052724077,38.40070298769771,38.3128295254833,11.052724077328646,8.0
25604775729_10156845973965730,➡️ Erste Pleite für die Bayern nach zuvor 17 Siegen und einem Remis! ➡️ Bayern kann in zwei Wochen gegen Dortmund nicht aus eigener Kraft Deutscher Meister werden!,Alltag&Skurriles,330,6,30,6,7,17,120,35.0,30.833333333333332,34.166666666666664,8.333333333333334,2.5,3.3333333333333335,55.833333333333336,30.0,19.241666666666667,12.0
25604775729_10156846007150730,Die „The Biggest Loser - SAT.1“-Kandidatin scheiterte an ihrer Höhenangst. Genauer gesagt: An 1 20 Meter.,Gesellschaft/Ethik/Politik,33,0,25,2,0,1,110,18.181818181818183,56.36363636363637,25.454545454545453,38.18181818181818,2.727272727272727,10.909090909090908,19.09090909090909,29.09090909090909,19.20909090909091,12.5
25604775729_10156846327365730,Die Sicht: gleich Null. die Entfernung zum Zielobjekt: rund 1 5 Kilometer. Ein britischer Scharfschütze tötete einen ISIS-Kommandanten mit einem gezielten Kopfschuss. news ausland sniper sniper erschiesst isis kaempfer aus grosser distanz,Gesellschaft/Ethik/Politik,9741,493,39,8,454,3,1068,23.59550561797753,22.00374531835206,54.40074906367041,11.142322097378278,6.179775280898877,2.4344569288389515,27.808988764044944,52.43445692883895,9.359550561797754,6.0
25604775729_10156846995385730,Baby-Glück für unseren Weltmeister! Bastian Schweinsteiger und seine Frau Ana Ivanović sind stolze Eltern eines Jungen. Und Ana teilte ihr Glück so süß mit der Welt … 👨‍👩‍👦💙 unterhaltung leute bastian schweinsteiger ist vater geworden,Alltag&Skurriles,6584,450,7,2,20,1,223,59.64125560538117,8.968609865470851,31.390134529147982,4.0358744394618835,2.242152466367713,3.1390134529147984,61.88340807174888,28.699551569506728,6.820627802690583,5.0
25604775729_10156847631680730,Wer hat Angst vor starken  schönen Frauen? Angeblich niemand! Doch wenn sie plötzlich neben einem stehen … Davor genau fürchtet man(n) sich.,Straftat,331,5,74,3,9,0,304,31.25,30.263157894736842,38.48684210526316,15.789473684210526,3.9473684210526314,8.223684210526315,44.4078947368421,27.63157894736842,19.960526315789473,11.5
25604775729_10156847637165730,Die Zahl der Messer-Angriffe in Deutschland nimmt dramatisch zu. Das sollte die Polizei jetzt tun  um die Gefahr einzudämmen!,Gesellschaft/Ethik/Politik,180,0,25,79,16,397,553,32.1880650994575,39.96383363471971,27.848101265822784,20.61482820976492,6.871609403254973,12.839059674502712,17.359855334538878,42.31464737793852,20.650994575045207,13.0
25604775729_10156847675930730,Ist Deutschland machtlos gegen Putin? Diskutiert mit bei „Die richtigen Fragen“!,Gesellschaft/Ethik/Politik,20,0,45,1,1,18,134,31.34328358208955,45.52238805970149,23.134328358208954,35.82089552238806,6.7164179104477615,0.746268656716418,17.16417910447761,39.55223880597015,25.425373134328357,19.0
25604775729_10156847744505730,Er schrieb noch kurz vor seiner Show: „Nach so viel Arbeit und Training ist unsere Doppel-Gurt-Schau heute endlich im Programm. Zeit  es anzupacken.“,Alltag&Skurriles,79,0,2,218,15,0,35,17.142857142857142,37.142857142857146,45.714285714285715,2.857142857142857,11.428571428571429,28.571428571428573,14.285714285714286,42.857142857142854,7.828571428571428,5.0
25604775729_10156847751620730,Der pfiffige Ex-Student braucht nur wenige Minuten am Tag  um seinen Unterhalt zu sichern – und kann sich sogar ein Haus leisten!,Alltag&Skurriles,33,0,0,0,8,0,32,21.875,37.5,40.625,9.375,6.25,3.125,34.375,46.875,10.9375,8.0
25604775729_10156847788490730,Die Lippen blutig  die Augen tieftraurig. Gerade hatte ihr ein Aufseher mit einem Stock ins Gesicht geschlagen. Trotz allen Leids strahlt sie auf den Fotos einen besonderen Mut aus.,Straftat,540,11,5,1395,9,105,449,20.489977728285076,51.89309576837417,27.616926503340757,29.175946547884188,7.795100222717149,20.489977728285076,11.35857461024499,31.180400890868597,24.07349665924276,16.0
25604775729_10156847793785730,Schwere Autoteile flogen Meter weit durch die Luft und wurden überall am Unfallort verstreut. Von dem Auto ist nicht mehr viel zu erkennen.,Alltag&Skurriles,151,0,18,66,33,6,187,22.459893048128343,41.1764705882353,36.36363636363637,17.647058823529413,9.62566844919786,11.764705882352942,17.112299465240643,43.850267379679146,14.866310160427808,10.0
25604775729_10156847865475730,Lutz Bachmann wollte nach England einreisen – wurde aber nicht reingelassen. Der Grund dürfte ihm gar nicht gefallen.,Gesellschaft/Ethik/Politik,419,11,283,4,8,42,381,29.921259842519685,41.46981627296588,28.608923884514436,29.921259842519685,5.511811023622047,5.774278215223097,27.034120734908136,31.758530183727036,19.430446194225723,15.0
25604775729_10156847927375730,20 Jahre nach dem Lottogewinn drohen James Allen Hayes jetzt 20 Jahre Knast. Denn mit den Millionen kamen auch die Probleme: Sein Leben geriet außer Kontrolle.,Alltag&Skurriles,89,0,20,4,8,3,38,26.31578947368421,52.63157894736842,21.05263157894737,18.42105263157895,10.526315789473685,10.526315789473685,28.94736842105263,31.57894736842105,22.289473684210527,16.0
25604775729_10156848004765730,Lena Gercke genießt gerade die Sonne in Thailand. Natürlich tut sie das nicht  ohne uns mit ihren Bikini-Schnappschüssen neidisch zu machen!,Alltag&Skurriles,373,8,14,0,2,1,69,21.73913043478261,27.536231884057973,50.72463768115942,20.28985507246377,1.4492753623188406,5.797101449275362,28.985507246376812,43.47826086956522,11.91304347826087,10.0
25604775729_10156848150390730,Der 46-Jährige lag mit schweren Kopfverletzungen neben seinem Lastwagen. Doch was ist passiert?,Straftat,74,0,0,55,7,20,19,36.8421052631579,15.789473684210526,47.36842105263158,15.789473684210526,0.0,21.05263157894737,15.789473684210526,47.36842105263158,11.631578947368421,8.0
25604775729_10156848177015730,Du kennst mich einfach zu gut ☺️ (via Liebe ist),Liebe&Freundschaft,1214,155,18,1,1,0,9603,15.068207851713007,5.33166718733729,79.6001249609497,0.44777673643653026,0.21868166198063105,1.5411850463396854,67.24981776528168,30.54253878996147,5.221493283348954,4.0
